ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,MRKT_TY_NM,MRKT_OPER_PD,STORE_CO,ADIT_DC,USE_GCCT_CN,HMPG_ADDR,TOILET_EXST_AT,PRKPLCE_EXST_AT,OPNNG_YEAR,TEL_NO,DATA_BASE_DE,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC483PO22N000000237,쇼핑,전통시장,당감시장,부산,부산진구,2623010900,당감동,2623067000,당감1동,2.62304E+11,부산 부산진구 백양대로60번길 39-9,47181,마라404864,129.0418361,35.16391095,상설장,매일,43,농산물+가공식품+의류/신발+음식점업+기타소매업,,,Y,N,1972,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000238,쇼핑,전통시장,동평새시장,부산,부산진구,2623010900,당감동,2623067000,당감1동,2.62304E+11,부산 부산진구 백양순환로164번길 13-2,47144,마라403867,129.0408872,35.16666694,상설장,매일,65,농산물+축산물+수산물+가공식품+음식점업,,,N,N,2012,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000239,쇼핑,전통시장,부산전자종합시장,부산,부산진구,2623010300,부전동,2623051000,부전1동,2.62303E+11,부산 부산진구 부전로 196,47250,마라422865,129.0624353,35.16375165,상설장,매일,135,음식점업,,,Y,Y,1981,051-809-0863,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000240,쇼핑,전통시장,부산평화시장,부산,부산진구,2623010400,범천동,2623077000,범천1동,2.61703E+11,부산 부산진구 자유평화로 7,47366,마라421840,129.0606748,35.14169728,상설장,매일,900,가공식품+의류/신발+가정용품,,,Y,Y,1970,051-646-6561,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000241,쇼핑,전통시장,부전기장골목시장,부산,부산진구,2623010300,부전동,2623051000,부전1동,2.62304E+11,부산 부산진구 중앙대로775번길 21,47251,마라421863,129.0612385,35.16220022,상설장,매일,60,농산물+축산물+수산물+가공식품+음식점업,,,Y,N,2014,051-808-9117,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000242,쇼핑,전통시장,부전농수산물새벽시장,부산,부산진구,2623010300,부전동,2623051000,부전1동,2.62303E+11,부산 부산진구 부전로 156,47253,마라419863,129.0583022,35.16225251,상설장,매일,330,농산물+축산물+수산물+가공식품+기타소매업,,,Y,N,2006,051-802-8251,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000243,쇼핑,전통시장,부전상가,부산,부산진구,2623010300,부전동,2623051000,부전1동,2.62304E+11,부산 부산진구 중앙대로755번길 21,47254,마라420861,129.0595513,35.16034559,상설장,매일,735,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,2005,051-818-9454,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000244,쇼핑,전통시장,부전시장,부산,부산진구,2623010300,부전동,2623051000,부전1동,2.62304E+11,부산 부산진구 중앙대로783번길 23,47251,마라421864,129.0609058,35.16323429,상설장,매일,229,농산물+축산물+수산물+가공식품+의류/신발,,,Y,Y,1975,051-818-1091,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000245,쇼핑,전통시장,부전인삼시장,부산,부산진구,2623010300,부전동,2623051000,부전1동,2.62304E+11,부산 부산진구 중앙대로783번길 23,47251,마라421864,129.0609058,35.16323429,상설장,매일,60,농산물,,,Y,Y,1978,051-818-2325,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000246,쇼핑,전통시장,서면시장,부산,부산진구,2623010300,부전동,2623052000,부전2동,2.62303E+11,부산 부산진구 서면로 56,47286,마라419856,129.0581408,35.1556582,상설장,매일,209,농산물+수산물+가공식품+의류/신발+기타소매업,,,Y,Y,1972,051-806-5025,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000247,쇼핑,전통시장,서면종합시장,부산,부산진구,2623010300,부전동,2623051000,부전1동,2.62304E+11,부산 부산진구 부전로162번길 28,47252,마라419862,129.0589849,35.16191514,상설장,매일,260,농산물+가공식품+의류/신발+음식점업+근린생활서비스,,,Y,Y,1980,051-809-7816,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000248,쇼핑,전통시장,서면중앙시장,부산,부산진구,2623010200,전포동,2623061000,전포2동,2.62303E+11,부산 부산진구 동성로 143,47243,마라423861,129.0632892,35.16085844,상설장,매일,150,음식점업+기타소매업+근린생활서비스,,,Y,Y,1981,051-803-9884,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000249,쇼핑,전통시장,성곡종합시장,부산,부산진구,2623010700,초읍동,2623055000,초읍동,2.62303E+11,부산 부산진구 새싹로 207-6,47108,마라409877,129.0480782,35.17476161,상설장,매일,58,농산물+가공식품+음식점업+기타소매업+근린생활서비스,,,Y,N,1978,051-807-6773,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000250,쇼핑,전통시장,양정시장,부산,부산진구,2623010100,양정동,2623056000,양정1동,2.62304E+11,부산 부산진구 동평로420번길 18,47213,마라429875,129.0697618,35.17276467,상설장,매일,110,농산물+의류/신발+가정용품+음식점업+기타소매업,,,Y,Y,1994,051-852-3465,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000251,쇼핑,전통시장,양정전통시장,부산,부산진구,2623010100,양정동,2623056000,양정1동,2.62303E+11,부산 부산진구 동평로 410,47213,마라429876,129.069435,35.17359419,상설장,매일,98,농산물+축산물+수산물+가공식품+기타소매업,,,N,N,2013,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000252,쇼핑,전통시장,연지시장,부산,부산진구,2623010600,연지동,2623054000,연지동,2.62303E+11,부산 부산진구 연지로 14,47133,마라412872,129.0513996,35.17090509,상설장,매일,83,농산물+축산물+수산물+가공식품+기타소매업,,,N,N,2012,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000253,쇼핑,전통시장,전포놀이터시장,부산,부산진구,2623010200,전포동,2623061000,전포2동,2.62304E+11,부산 부산진구 서전로67번길 27-3,47301,마라427859,129.0670092,35.15899025,상설장,매일,70,농산물+축산물+수산물+가공식품+음식점업,,,Y,N,2006,051-818-2212,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000254,쇼핑,전통시장,초읍시장,부산,부산진구,2623010700,초읍동,2623055000,초읍동,2.62304E+11,부산 부산진구 성지로51번길 60,47126,마라413879,129.0526746,35.17731345,상설장,매일,58,농산물+축산물+수산물+가공식품+음식점업,,,Y,N,1980,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000255,쇼핑,전통시장,구포축산물도매시장,부산,북구,2632010500,구포동,2632052000,구포2동,2.63204E+11,부산 북구 사상로583번길 25,46504,마라355900,128.9892003,35.19619458,상설장,매일,205,축산물,,,Y,Y,2006,051-301-3517,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000256,쇼핑,전통시장,덕천시장,부산,북구,2632010400,덕천동,2632055000,덕천1동,2.63204E+11,부산 북구 만덕대로78번길 22,46567,마라377917,129.0134028,35.21121581,상설장,매일,112,농산물+축산물+수산물+가공식품+의류/신발,,,Y,Y,1980,051-332-4878,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000257,쇼핑,전통시장,만덕2동제일상가시장,부산,북구,2632010300,만덕동,2632057200,만덕2동,2.63204E+11,부산 북구 함박봉로140번길 109,46616,마라398907,129.0361289,35.20223944,상설장,매일,47,농산물+축산물+수산물+가공식품+음식점업,,,Y,N,2011,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000258,쇼핑,전통시장,만덕시장,부산,북구,2632010300,만덕동,2632057100,만덕1동,2.63204E+11,부산 북구 만덕1로24번길 8,46557,마라397920,129.0353711,35.21449706,상설장,매일,47,농산물+축산물+가공식품+의류/신발+기타소매업,,,Y,N,1976,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000259,쇼핑,전통시장,정이있는구포시장,부산,북구,2632010500,구포동,2632051000,구포1동,2.63204E+11,부산 북구 구포시장2길 8,46581,마라368913,129.0038538,35.20835511,상설장+5일장,3일+8일,1036,농산물+축산물+수산물+가공식품+음식점업,,,Y,Y,2005,051-333-9033,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000260,쇼핑,전통시장,감전시장,부산,사상구,2653010500,감전동,2653064500,감전동,2.65304E+11,부산 사상구 새벽로168번길 21-6,46981,마라352855,128.984607,35.1561407,상설장,매일,146,농산물+수산물+가공식품+음식점업+기타소매업,,,Y,Y,2017,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000261,쇼핑,전통시장,감전제일상가시장,부산,사상구,2653010500,감전동,2653064500,감전동,2.65304E+11,부산 사상구 새벽로168번길 21-11,46981,마라352855,128.9845484,35.15632532,상설장,매일,57,농산물+축산물+수산물+가공식품+기타소매업,,,Y,N,1977,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000262,쇼핑,전통시장,구덕대림상가,부산,사상구,2653010700,학장동,2653067000,학장동,2.65304E+11,부산 사상구 학감대로49번길 62,47054,마라359832,128.9922406,35.13532021,상설장,매일,29,농산물+가공식품+음식점업+기타소매업,,,Y,Y,1992,051-311-9206,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000263,쇼핑,전통시장,르네시떼시장,부산,사상구,2653010400,괘법동,2653062000,괘법동,1.12153E+11,부산 사상구 광장로 7,46970,마라345864,128.9777161,35.16433608,상설장,매일,2620,의류/신발+가정용품+음식점업+기타소매업+근린생활서비스,,www.renecite21.com,Y,Y,1999,051-319-5000,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000264,쇼핑,전통시장,모라전통시장,부산,사상구,2653010200,모라동,2653059100,모라1동,2.63203E+11,부산 사상구 사상로 483,46921,마라354890,128.9874369,35.18763087,상설장,매일,83,농산물+축산물+가공식품+의류/신발+기타소매업,,,Y,Y,2014,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000265,쇼핑,전통시장,복이있는덕포시장,부산,사상구,2653010300,덕포동,2653060000,덕포1동,2.65304E+11,부산 사상구 사상로293번길 12,46950,마라349872,128.9822553,35.17128103,상설장,매일,175,농산물+축산물+수산물+가공식품+기타소매업,,,Y,N,2007,051-303-8393,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000266,쇼핑,전통시장,부산산업용재유통상가,부산,사상구,2653010500,감전동,2653064500,감전동,2.65303E+11,부산 사상구 새벽로 131,46988,마라348852,128.9809673,35.15328083,상설장,매일,841,농산물+기타소매업+근린생활서비스,,,Y,Y,1995,051-324-3913,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000267,쇼핑,전통시장,부산산업용품상협동조합,부산,사상구,2653010400,괘법동,2653062000,괘법동,2.65303E+11,부산 사상구 괘감로 37,46977,마라348859,128.9804344,35.15975522,상설장,매일,1006,근린생활서비스,,,Y,Y,1998,051-319-0500,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000268,쇼핑,전통시장,부산새벽시장,부산,사상구,2653010500,감전동,2653064500,감전동,2.65303E+11,부산 사상구 새벽로 141,46988,마라350853,128.9824317,35.15414273,상설장,매일,295,농산물+축산물+수산물+가공식품,,,Y,Y,2006,051-323-9002,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000269,쇼핑,전통시장,사상시장,부산,사상구,2653010400,괘법동,2653062000,괘법동,2.65304E+11,부산 사상구 사상로250번길 58,46965,마라352867,128.9855085,35.16665715,상설장,매일,205,농산물+수산물+가공식품+의류/신발+기타소매업,,,N,N,2017,051-315-9002,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000270,쇼핑,전통시장,영해종합시장,부산,사상구,2653010700,학장동,2653067000,학장동,2.65302E+11,부산 사상구 학감대로 109-10,47052,마라355838,128.9879641,35.1407094,상설장,매일,30,축산물+기타소매업,,,Y,Y,1995,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000271,쇼핑,전통시장,우신종합상가,부산,사상구,2653010200,모라동,2653059100,모라1동,2.62302E+11,부산 사상구 백양대로 880,46931,마라357885,128.9912819,35.18311311,상설장,매일,189,의류/신발+가정용품+음식점업+기타소매업+근린생활서비스,,,Y,Y,1992,051-312-7400,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000272,쇼핑,전통시장,주례럭키종합상가,부산,사상구,2653010600,주례동,2653066100,주례3동,2.65304E+11,부산 사상구 가야대로284번길 12,47015,마라369847,129.00292,35.14875176,상설장,매일,78,농산물+축산물+수산물+의류/신발+기타소매업,,,Y,Y,2014,051-311-3650,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000273,쇼핑,전통시장,주례현대무지개상가,부산,사상구,2653010600,주례동,2653066100,주례3동,2.65303E+11,부산 사상구 주례로 93,47017,마라370843,129.0049861,35.14496383,상설장,매일,117,가공식품+기타소매업+근린생활서비스,,,Y,Y,1996,051-324-6551,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000274,쇼핑,전통시장,학장반도보라상가,부산,사상구,2653010700,학장동,2653067000,학장동,2.65303E+11,부산 사상구 대동로 98,47051,마라347834,128.9791721,35.13729145,상설장,매일,109,축산물+의류/신발+기타소매업,,,Y,Y,1994,051-323-6453,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000275,쇼핑,전통시장,부산광역시건축자재판매협동조합,부산,사상구,2653010800,엄궁동,2653068000,엄궁동,2.63202E+11,부산 사상구 강변대로 570,47031,마라335829,128.9653822,35.13287325,상설장,매일,70,근린생활서비스업,,,N,Y,1996,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000276,쇼핑,전통시장,가락타운상가시장,부산,사하구,2638010300,하단동,2638056100,하단1동,2.63803E+11,부산 사하구 하신번영로 233,49430,마라328794,128.9579657,35.10107782,상설장,매일,135,농산물+가공식품+의류/신발+가정용품+기타소매업,,,Y,Y,1992,051-205-9867,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000277,쇼핑,전통시장,감천2동시장,부산,사하구,2638010800,감천동,2638063000,감천2동,2.63804E+11,부산 사하구 옥천로75번길 17,49366,마라375786,129.0089227,35.09386856,상설장,매일,54,농산물+수산물+가공식품,,,Y,N,2011,051-292-2010,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000278,쇼핑,전통시장,감천시장,부산,사하구,2638010800,감천동,2638062000,감천1동,2.61403E+11,부산 사하구 옥천로 8,49375,마라372780,129.0054329,35.08825658,상설장,매일,39,농산물+축산물+수산물+의류/신발+기타소매업,,,Y,N,1975,051-291-9092,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000279,쇼핑,전통시장,괴정골목시장,부산,사하구,2638010100,괴정동,2638053000,괴정3동,2.63803E+11,부산 사하구 사하로 198,49356,마라361792,128.9937058,35.0993329,상설장,매일,152,농산물+축산물+수산물+가공식품+의류/신발,,,Y,Y,2012,051-294-8944,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000280,쇼핑,전통시장,다대씨-파크,부산,사하구,2638010600,다대동,2638060100,다대1동,2.63803E+11,부산 사하구 다대동로 20,49522,마라342743,128.9719733,35.05514907,상설장,매일,245,수산물+기타소매업,,,Y,Y,1996,051-262-0180,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000281,쇼핑,전통시장,당리시장,부산,사하구,2638010200,당리동,2638055000,당리동,2.63804E+11,부산 사하구 제석로62번길 16,49323,마라344799,128.9753522,35.10546653,상설장,매일,52,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,1980,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
